Movie Name,Rating,Languages,Duration,Genres,Cast,Cinema,Format,Showtime,Booking Link
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Abu Dhabi Mall - Abu Dhabi,MAX,2:50pm,https://uae.voxcinemas.com/booking/0036-82272
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Abu Dhabi Mall - Abu Dhabi,MAX,8:25pm,https://uae.voxcinemas.com/booking/0036-82274
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Abu Dhabi Mall - Abu Dhabi,Standard,6:40pm,https://uae.voxcinemas.com/booking/0036-82311
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Abu Dhabi Mall - Abu Dhabi,Standard,12:15am,https://uae.voxcinemas.com/booking/0036-82313
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,MAX,8:00pm,https://uae.voxcinemas.com/booking/0009-193404
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,MAX,10:45pm,https://uae.voxcinemas.com/booking/0009-193405
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,GOLD,3:00pm,https://uae.voxcinemas.com/booking/0009-193645
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,GOLD,9:00pm,https://uae.voxcinemas.com/booking/0009-193647
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,Standard,4:30pm,https://uae.voxcinemas.com/booking/0009-193501
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,MAX,4:45pm,https://uae.voxcinemas.com/booking/0039-117784
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,MAX,7:30pm,https://uae.voxcinemas.com/booking/0039-117785
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,MAX,10:15pm,https://uae.voxcinemas.com/booking/0039-117786
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,THEATRE,8:45pm,https://uae.voxcinemas.com/booking/0039-117851
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,Standard,2:15pm,https://uae.voxcinemas.com/booking/0039-117670
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,MAX,3:35pm,https://uae.voxcinemas.com/booking/0013-275066
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,MAX,9:10pm,https://uae.voxcinemas.com/booking/0013-275068
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,Premium,2:25pm,https://uae.voxcinemas.com/booking/0013-275405
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,Standard,6:00pm,https://uae.voxcinemas.com/booking/0013-275372
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,Standard,7:55pm,https://uae.voxcinemas.com/booking/0013-275550
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,Standard,11:30pm,https://uae.voxcinemas.com/booking/0013-275374
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Ajman,MAX,2:45pm,https://uae.voxcinemas.com/booking/0004-282310
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Ajman,MAX,5:30pm,https://uae.voxcinemas.com/booking/0004-282311
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Ajman,MAX,8:15pm,https://uae.voxcinemas.com/booking/0004-282312
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Ajman,MAX,11:00pm,https://uae.voxcinemas.com/booking/0004-282313
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,MAX,3:40pm,https://uae.voxcinemas.com/booking/0055-152798
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,MAX,6:25pm,https://uae.voxcinemas.com/booking/0055-152799
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,MAX,9:00pm,https://uae.voxcinemas.com/booking/0055-152758
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,MAX,11:50pm,https://uae.voxcinemas.com/booking/0055-152759
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,GOLD,4:35pm,https://uae.voxcinemas.com/booking/0055-153285
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,GOLD,7:25pm,https://uae.voxcinemas.com/booking/0055-153286
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,GOLD,10:10pm,https://uae.voxcinemas.com/booking/0055-153287
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,Couch - 2 Seater,2:15pm,https://uae.voxcinemas.com/booking/0055-152836
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,Couch - 2 Seater,5:00pm,https://uae.voxcinemas.com/booking/0055-152837
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,Couch - 2 Seater,7:45pm,https://uae.voxcinemas.com/booking/0055-152838
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,Couch - 2 Seater,10:30pm,https://uae.voxcinemas.com/booking/0055-152839
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,MAX,3:10pm,https://uae.voxcinemas.com/booking/0001-604861
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,MAX,5:30pm,https://uae.voxcinemas.com/booking/0001-604897
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,MAX,8:50pm,https://uae.voxcinemas.com/booking/0001-604863
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,MAX,11:10pm,https://uae.voxcinemas.com/booking/0001-604899
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,GOLD,5:30pm,https://uae.voxcinemas.com/booking/0001-605983
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,GOLD,8:00pm,https://uae.voxcinemas.com/booking/0001-605998
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,Standard,7:30pm,https://uae.voxcinemas.com/booking/0001-604930
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,MAX,8:00pm,https://uae.voxcinemas.com/booking/0006-293962
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,MAX,10:45pm,https://uae.voxcinemas.com/booking/0006-293963
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Premium,4:30pm,https://uae.voxcinemas.com/booking/0006-294280
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Premium,7:15pm,https://uae.voxcinemas.com/booking/0006-294281
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Premium,10:00pm,https://uae.voxcinemas.com/booking/0006-294282
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Standard,2:45pm,https://uae.voxcinemas.com/booking/0006-293995
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Standard,5:30pm,https://uae.voxcinemas.com/booking/0006-293996
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Standard,6:15pm,https://uae.voxcinemas.com/booking/0006-294067
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Standard,9:00pm,https://uae.voxcinemas.com/booking/0006-294068
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Standard,11:45pm,https://uae.voxcinemas.com/booking/0006-294069
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,MAX,4:45pm,https://uae.voxcinemas.com/booking/0005-555640
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,MAX,7:30pm,https://uae.voxcinemas.com/booking/0005-555641
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,MAX,10:15pm,https://uae.voxcinemas.com/booking/0005-555642
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,IMAX Sapphire,3:30pm,https://uae.voxcinemas.com/booking/0005-555880
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,IMAX Sapphire,6:15pm,https://uae.voxcinemas.com/booking/0005-555881
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,IMAX Sapphire,9:00pm,https://uae.voxcinemas.com/booking/0005-555882
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,IMAX Sapphire,11:45pm,https://uae.voxcinemas.com/booking/0005-555883
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,THEATRE,2:25pm,https://uae.voxcinemas.com/booking/0005-556166
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,THEATRE,5:20pm,https://uae.voxcinemas.com/booking/0005-556167
Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,THEATRE,8:30pm,https://uae.voxcinemas.com/booking/0005-556168
